./output/Select/ResNet50-bin,0.9902085065841675, 0.9895833134651184, 0.986243486404419, 0.9895833134651184, 0.9902085065841675, 0.9895833134651184, 0.9881875514984131, 0.9895833134651184, 0.9946390390396118
./output/Select/ResNet50-sub,0.9598691463470459, 0.9674479365348816, 0.9569883346557617, 0.9674479365348816, 0.9598691463470459, 0.9674479365348816, 0.9581867456436157, 0.9674479365348816, 0.9903233051300049
./output/Select/ResNet50-bin-da,0.9951042532920837, 0.9947916865348816, 0.9930785894393921, 0.9947916865348816, 0.9951042532920837, 0.9947916865348816, 0.9940817356109619, 0.9947916865348816, 0.9970366954803467
./output/Select/ResNet50-sub-da,0.9535768628120422, 0.9635416865348816, 0.9506688714027405, 0.9635416865348816, 0.9535768628120422, 0.9635416865348816, 0.9516164064407349, 0.9635416865348816, 0.9943646788597107
./output/Select/VGG11-bin,0.9693822264671326, 0.97265625, 0.9684164524078369, 0.97265625, 0.9693822264671326, 0.97265625, 0.9688969850540161, 0.97265625, 0.9854942560195923
./output/Select/VGG11-sub,0.9098129868507385, 0.9309895634651184, 0.9174321889877319, 0.9309895634651184, 0.9098129868507385, 0.9309895634651184, 0.9130905866622925, 0.9309895634651184, 0.9727446436882019
./output/Select/DenseNet121-bin,0.9733127355575562, 0.9765625, 0.9733127355575562, 0.9765625, 0.9733127355575562, 0.9765625, 0.9733127355575562, 0.9765625, 0.9926023483276367
./output/Select/DenseNet121-sub,0.9649449586868286, 0.96875, 0.9569780826568604, 0.96875, 0.9649449586868286, 0.96875, 0.9606014490127563, 0.96875, 0.9909089803695679
./output/Select/ResNet152-bin,0.9675211906433105, 0.96875, 0.9619140625, 0.96875, 0.9675211906433105, 0.96875, 0.964634120464325, 0.96875, 0.9925135374069214
./output/Select/ResNet152-sub,0.9591490030288696, 0.9661458134651184, 0.9594213962554932, 0.9661458134651184, 0.9591490030288696, 0.9661458134651184, 0.95900559425354, 0.9661458134651184, 0.9919906854629517
./output/Select/DenseNet201-bin,0.9813822507858276, 0.98046875, 0.9746853113174438, 0.98046875, 0.9813822507858276, 0.98046875, 0.9779185056686401, 0.98046875, 0.9934285879135132
./output/Select/DenseNet201-sub,0.9648360013961792, 0.9752604365348816, 0.9743225574493408, 0.9752604365348816, 0.9648360013961792, 0.9752604365348816, 0.9691848754882812, 0.9752604365348816, 0.9915834665298462
./output/Select/VGG19_bn-bin,0.9723474979400635, 0.9752604365348816, 0.971375584602356, 0.9752604365348816, 0.9723474979400635, 0.9752604365348816, 0.9718591570854187, 0.9752604365348816, 0.9922741651535034
./output/Select/VGG19_bn-sub,0.9309180974960327, 0.94140625, 0.9235001802444458, 0.94140625, 0.9309180974960327, 0.94140625, 0.9263639450073242, 0.94140625, 0.9795369505882263
./output/Select/ResNeXt_101_32x8d-bin,0.9726254940032959, 0.9700520634651184, 0.960828959941864, 0.9700520634651184, 0.9726254940032959, 0.9700520634651184, 0.9663413763046265, 0.9700520634651184, 0.9940309524536133
./output/Select/ResNeXt_101_32x8d-sub,0.9451074600219727, 0.9453125, 0.9342950582504272, 0.9453125, 0.9451074600219727, 0.9453125, 0.9376494884490967, 0.9453125, 0.9817265272140503
./output/Select/DenseNet201-sub-da,0.9623249173164368, 0.97265625, 0.9683817625045776, 0.97265625, 0.9623249173164368, 0.97265625, 0.9652552008628845, 0.97265625, 0.9918996095657349
